id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost,gs
knobc001,SEA200010140,1,10,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
jeted001,SEA200010140,2,6,4,3,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
justd001,SEA200010140,3,7,4,3,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
bellc001,SEA200010140,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
willb002,SEA200010140,4,8,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
martt002,SEA200010140,5,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
posaj001,SEA200010140,6,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
oneip001,SEA200010140,7,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
sojol001,SEA200010140,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
bross001,SEA200010140,9,5,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
hendr001,SEA200010150,1,7,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
ibanr001,SEA200010150,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
camem001,SEA200010150,2,8,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SEA,NYA,1,30,0,4,0
rodra001,SEA200010150,3,6,4,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
marte001,SEA200010150,4,10,4,3,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
olerj001,SEA200010150,5,3,4,3,2,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,SEA,NYA,1,30,0,4,0
buhnj001,SEA200010150,6,9,4,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
gipsc001,SEA200010150,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
belld002,SEA200010150,7,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
wilsd001,SEA200010150,8,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
mclem001,SEA200010150,9,4,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
knobc001,SEA200010150,1,10,5,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
jeted001,SEA200010150,2,6,5,4,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
justd001,SEA200010150,3,7,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
willb002,SEA200010150,4,8,5,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
martt002,SEA200010150,5,3,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
posaj001,SEA200010150,6,2,5,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
oneip001,SEA200010150,7,9,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
hillg001,SEA200010150,7,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
bellc001,SEA200010150,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
polol001,SEA200010150,7,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
sojol001,SEA200010150,8,4,5,5,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
bross001,SEA200010150,9,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
knobc001,NYA200010170,1,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NYA,SEA,1,30,0,4,0
jeted001,NYA200010170,2,6,5,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
justd001,NYA200010170,3,7,5,5,2,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
bellc001,NYA200010170,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
willb002,NYA200010170,4,8,5,4,3,1,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,NYA,SEA,1,30,0,4,0
martt002,NYA200010170,5,3,5,4,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NYA,SEA,1,30,0,4,0
posaj001,NYA200010170,6,2,4,3,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,NYA,SEA,1,30,0,4,0
oneip001,NYA200010170,7,9,4,4,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
sojol001,NYA200010170,8,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
bross001,NYA200010170,9,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
vizcj001,NYA200010170,9,11,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,NYA,SEA,1,30,0,4,0
javis001,NYA200010170,1,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
marta001,NYA200010170,2,7,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
camem001,NYA200010170,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
rodra001,NYA200010170,3,6,5,5,4,0,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
marte001,NYA200010170,4,10,5,4,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
olerj001,NYA200010170,5,3,4,3,2,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,SEA,NYA,0,30,0,4,0
ibanr001,NYA200010170,6,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
guilc001,NYA200010170,7,5,4,2,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,SEA,NYA,0,30,0,4,0
mclem001,NYA200010170,8,4,4,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
wilsd001,NYA200010170,9,2,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
buhnj001,NYA200010170,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
olivj001,NYA200010170,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
