id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,team,opp,loc,age,rookie,regpost,gs
wallj001,PIT200006030,1,5,2,5,5,40,0,1,4,0,0,0,1,9,6,0,0,0,0,PIT,KCA,1,30,0,1,0
silvj001,PIT200006030,2,0,0,0,0,8,1,0,0,0,0,0,0,2,2,0,0,0,0,PIT,KCA,1,30,0,1,0
witaj001,PIT200006030,15,5,2,3,2,80,3,0,4,1,0,0,1,23,20,0,0,0,0,KCA,PIT,0,30,0,1,1
reicd001,PIT200006030,6,2,1,0,0,25,0,0,2,0,0,0,0,9,8,0,0,0,0,KCA,PIT,0,30,0,1,0
bottr001,PIT200006030,3,1,0,0,0,30,2,0,1,0,0,1,0,5,5,0,0,0,0,KCA,PIT,0,30,0,1,0
damij002,PIT200006030,3,0,1,0,0,16,1,0,0,0,0,0,0,4,3,0,0,0,0,KCA,PIT,0,30,0,1,0
bensk001,PIT200006040,21,6,2,4,4,105,5,1,4,1,0,0,0,28,26,0,0,0,0,PIT,KCA,1,30,0,1,1
silvj001,PIT200006040,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,PIT,KCA,1,30,0,1,0
willm005,PIT200006040,3,1,2,0,0,26,0,0,1,0,0,0,0,5,3,0,0,0,0,PIT,KCA,1,30,0,1,0
chrij002,PIT200006040,6,2,2,3,3,32,1,0,0,2,0,0,0,10,8,0,0,0,1,PIT,KCA,1,30,0,1,0
suppj001,PIT200006040,21,5,3,3,3,129,5,2,2,1,0,1,0,32,29,0,0,0,0,KCA,PIT,0,30,0,1,1
spraj001,PIT200006040,6,1,1,1,1,33,2,1,0,0,0,0,0,8,7,0,0,0,0,KCA,PIT,0,30,0,1,0
rakej001,PIT200006040,3,2,1,1,1,16,1,0,1,1,0,0,0,6,5,0,0,0,0,KCA,PIT,0,30,0,1,0
reicd001,PIT200006040,3,1,2,0,0,29,2,0,1,0,0,0,0,6,4,0,0,0,0,KCA,PIT,0,30,0,1,0
cordf001,PIT200006050,21,6,2,1,1,123,7,0,4,2,0,0,0,29,27,0,0,0,0,PIT,DET,1,30,0,1,1
silvj001,PIT200006050,6,1,0,0,0,30,4,0,1,0,0,0,0,7,6,0,0,1,0,PIT,DET,1,30,0,1,0
mlicd001,PIT200006050,18,6,5,3,2,113,4,1,4,0,1,0,0,30,25,0,0,0,0,DET,PIT,0,30,0,1,1
mcdia001,PIT200006050,3,3,0,2,2,25,0,0,2,1,0,1,1,7,6,0,0,0,0,DET,PIT,0,30,0,1,0
nitkc001,PIT200006050,3,0,0,0,0,13,1,0,0,0,0,0,1,4,3,0,0,0,0,DET,PIT,0,30,0,1,0
andej002,PIT200006060,21,3,2,1,1,93,3,0,3,0,0,0,0,25,23,0,0,0,0,PIT,DET,1,30,0,1,1
manzj001,PIT200006060,2,2,2,1,1,31,0,1,1,0,0,0,0,5,3,0,0,0,0,PIT,DET,1,30,0,1,0
loisr001,PIT200006060,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,PIT,DET,1,30,0,1,0
chrij002,PIT200006060,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,PIT,DET,1,30,0,1,0
blaiw001,PIT200006060,13,7,0,0,0,78,2,0,7,0,0,0,1,21,20,0,0,0,0,DET,PIT,0,30,0,1,1
nitkc001,PIT200006060,5,1,0,0,0,16,1,0,1,0,0,0,0,5,5,0,0,0,0,DET,PIT,0,30,0,1,0
pattd001,PIT200006060,2,1,1,0,0,19,1,0,1,0,0,0,0,4,3,0,0,0,0,DET,PIT,0,30,0,1,0
brocd001,PIT200006060,4,2,0,1,1,23,2,0,0,1,1,0,0,6,6,0,0,0,0,DET,PIT,0,30,0,1,0
jonet003,PIT200006060,3,0,1,0,0,11,1,0,0,0,0,0,0,4,3,0,0,0,0,DET,PIT,0,30,0,1,0
ritct001,PIT200006070,24,5,2,2,2,118,6,0,2,3,0,0,0,30,28,0,0,0,0,PIT,DET,1,30,0,1,1
willm005,PIT200006070,3,3,1,1,1,27,1,0,2,1,0,0,0,7,6,0,0,0,0,PIT,DET,1,30,0,1,0
nomoh001,PIT200006070,18,8,4,3,3,104,7,1,6,1,0,0,0,30,26,0,0,0,1,DET,PIT,0,30,0,1,1
nitkc001,PIT200006070,4,1,0,1,1,23,1,1,0,0,0,0,0,5,5,0,0,0,0,DET,PIT,0,30,0,1,0
andem002,PIT200006070,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0,DET,PIT,0,30,0,1,0
ritct001,PIT200006120,16,8,1,6,5,94,3,2,5,1,0,0,1,27,24,0,1,0,0,PIT,ATL,1,30,0,1,1
saues001,PIT200006120,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,PIT,ATL,1,30,0,1,0
loisr001,PIT200006120,5,1,1,2,1,27,2,0,1,0,0,0,0,7,6,0,0,0,0,PIT,ATL,1,30,0,1,0
chrij002,PIT200006120,4,4,1,2,2,25,2,0,2,2,0,0,0,9,8,0,0,0,0,PIT,ATL,1,30,0,1,0
millk004,PIT200006120,1,4,2,5,5,34,0,0,3,1,0,0,0,7,5,0,0,0,0,ATL,PIT,0,30,0,1,1
marqj001,PIT200006120,14,3,2,3,2,69,3,1,2,0,0,0,0,19,17,0,0,0,0,ATL,PIT,0,30,0,1,0
chenb001,PIT200006120,6,2,1,0,0,32,2,0,2,0,0,0,0,8,7,0,0,0,0,ATL,PIT,0,30,0,1,0
ligtk001,PIT200006120,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0,ATL,PIT,0,30,0,1,0
remlm001,PIT200006120,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,ATL,PIT,0,30,0,1,0
arrob001,PIT200006130,15,10,2,5,5,86,1,1,7,2,0,0,0,26,23,0,1,0,1,PIT,ATL,1,30,0,1,1
manzj001,PIT200006130,6,2,0,1,1,36,3,1,1,0,0,0,0,8,8,0,0,0,0,PIT,ATL,1,30,0,1,0
wallj001,PIT200006130,6,1,3,0,0,40,2,0,0,1,0,0,0,10,7,0,0,0,1,PIT,ATL,1,30,0,1,0
silvj001,PIT200006130,3,1,0,0,0,20,1,0,1,0,0,0,0,4,4,0,0,0,0,PIT,ATL,1,30,0,1,0
burkj001,PIT200006130,18,6,1,3,3,81,4,0,5,1,0,0,0,24,23,0,0,0,0,ATL,PIT,0,30,0,1,1
ligtk001,PIT200006130,3,0,0,0,0,18,2,0,0,0,0,0,0,3,3,0,0,0,0,ATL,PIT,0,30,0,1,0
seanr001,PIT200006130,2,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,ATL,PIT,0,30,0,1,0
remlm001,PIT200006130,4,3,1,3,3,35,1,0,1,2,0,0,0,8,7,0,0,0,0,ATL,PIT,0,30,0,1,0
wengd001,PIT200006130,0,1,0,1,1,9,0,1,0,0,0,0,0,1,1,0,0,0,0,ATL,PIT,0,30,0,1,0
andej002,PIT200006140,12,5,5,6,4,92,3,1,4,0,0,0,0,22,16,0,1,0,0,PIT,ATL,1,30,0,1,1
loisr001,PIT200006140,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,ATL,1,30,0,1,0
saues001,PIT200006140,6,2,3,2,2,42,2,0,2,0,0,0,0,12,8,0,1,0,0,PIT,ATL,1,30,0,1,0
silvj001,PIT200006140,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,ATL,1,30,0,1,0
manzj001,PIT200006140,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,ATL,1,30,0,1,0
maddg002,PIT200006140,23,8,1,4,4,114,8,1,6,1,0,0,0,32,31,0,0,0,0,ATL,PIT,0,30,0,1,1
rockj001,PIT200006140,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,ATL,PIT,0,30,0,1,0
ligtk001,PIT200006140,4,1,0,0,0,26,1,0,0,1,0,0,0,5,5,0,0,0,0,ATL,PIT,0,30,0,1,0
bensk001,PIT200006150,27,6,2,0,0,121,5,0,4,2,0,0,1,36,33,0,0,0,0,PIT,ATL,1,30,0,1,1
millk004,PIT200006150,18,5,3,1,1,112,4,0,3,2,0,0,0,27,24,0,0,0,0,ATL,PIT,0,30,0,1,1
chenb001,PIT200006150,6,2,0,1,1,25,0,0,1,1,0,0,0,8,8,0,0,0,0,ATL,PIT,0,30,0,1,0
cordf001,PIT200006160,13,8,3,7,6,103,4,2,4,2,0,0,0,24,21,1,0,0,0,PIT,FLO,1,30,0,1,1
petec001,PIT200006160,8,1,0,0,0,33,2,0,1,0,0,0,0,9,9,0,0,0,0,PIT,FLO,1,30,0,1,0
wilkm001,PIT200006160,3,0,0,0,0,19,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,FLO,1,30,0,1,0
wallj001,PIT200006160,3,1,1,1,0,25,1,0,1,0,0,0,0,6,5,0,0,0,0,PIT,FLO,1,30,0,1,0
cornr001,PIT200006160,16,5,1,3,3,72,1,0,4,1,0,1,1,22,20,0,0,0,0,FLO,PIT,0,30,0,1,1
boner001,PIT200006160,7,3,1,0,0,34,0,0,3,0,0,0,0,9,8,0,0,0,0,FLO,PIT,0,30,0,1,0
loopb001,PIT200006160,4,0,0,0,0,14,1,0,0,0,0,0,0,4,4,0,0,0,0,FLO,PIT,0,30,0,1,0
ritct001,PIT200006170,18,7,1,3,3,107,4,1,3,2,1,0,0,25,23,0,1,0,0,PIT,FLO,1,30,0,1,1
wilkm001,PIT200006170,2,1,0,0,0,6,1,0,1,0,0,0,0,3,3,0,0,0,0,PIT,FLO,1,30,0,1,0
chrij002,PIT200006170,4,0,0,0,0,18,1,0,0,0,0,1,0,4,4,0,0,0,0,PIT,FLO,1,30,0,1,0
willm005,PIT200006170,3,0,0,0,0,19,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,FLO,1,30,0,1,0
loisr001,PIT200006170,6,2,1,1,1,22,0,0,2,0,0,0,1,9,7,0,0,0,0,PIT,FLO,1,30,0,1,0
sancj001,PIT200006170,22,5,2,2,2,97,6,0,2,3,0,0,0,28,26,0,0,0,1,FLO,PIT,0,30,0,1,1
loopb001,PIT200006170,1,1,0,0,0,9,0,0,1,0,0,0,0,2,2,0,0,0,0,FLO,PIT,0,30,0,1,0
almaa001,PIT200006170,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,FLO,PIT,0,30,0,1,0
alfoa001,PIT200006170,6,4,2,1,1,36,1,0,3,1,0,0,0,11,9,0,0,0,2,FLO,PIT,0,30,0,1,0
mahar001,PIT200006170,2,1,1,0,0,15,0,0,1,0,0,0,0,3,2,0,0,0,0,FLO,PIT,0,30,0,1,0
stroj001,PIT200006170,1,1,0,0,0,7,1,0,1,0,0,0,0,2,2,0,0,0,0,FLO,PIT,0,30,0,1,0
arrob001,PIT200006180,15,8,4,4,1,89,5,0,5,3,0,0,0,27,23,0,0,0,2,PIT,FLO,1,30,0,1,1
petec001,PIT200006180,3,1,0,0,0,14,1,0,0,1,0,0,0,4,4,0,0,0,0,PIT,FLO,1,30,0,1,0
manzj001,PIT200006180,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0,PIT,FLO,1,30,0,1,0
chrij002,PIT200006180,5,0,2,1,1,31,1,0,0,0,0,0,0,7,5,0,0,0,1,PIT,FLO,1,30,0,1,0
willm005,PIT200006180,1,1,0,0,0,8,0,0,1,0,0,0,0,2,2,0,0,0,0,PIT,FLO,1,30,0,1,0
pennb002,PIT200006180,18,6,3,3,1,112,7,0,4,1,1,1,0,27,24,0,0,0,0,FLO,PIT,0,30,0,1,1
boner001,PIT200006180,6,2,1,1,1,28,2,0,1,1,0,0,0,9,8,0,0,0,1,FLO,PIT,0,30,0,1,0
alfoa001,PIT200006180,3,0,0,0,0,9,2,0,0,0,0,0,0,3,3,0,0,0,0,FLO,PIT,0,30,0,1,0
ritct001,PIT200006270,27,3,3,0,0,99,6,0,1,2,0,0,0,31,28,0,0,0,0,PIT,CHN,1,30,0,1,1
woodk002,PIT200006270,15,5,3,6,6,98,6,1,3,1,0,0,0,23,20,0,0,0,0,CHN,PIT,0,30,0,1,1
rains001,PIT200006270,6,0,0,0,0,28,4,0,0,0,0,0,1,7,6,0,0,0,0,CHN,PIT,0,30,0,1,0
garid001,PIT200006270,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,CHN,PIT,0,30,0,1,0
cordf001,PIT200006280,11,6,3,4,4,68,4,1,3,2,0,0,1,19,15,0,0,0,0,PIT,CHN,1,30,0,1,1
petec001,PIT200006280,10,2,0,1,1,33,0,0,1,1,0,0,0,12,12,0,0,0,0,PIT,CHN,1,30,0,1,0
wilkm001,PIT200006280,3,0,1,0,0,15,0,0,0,0,0,0,0,5,4,0,0,0,0,PIT,CHN,1,30,0,1,0
willm005,PIT200006280,3,0,2,0,0,23,1,0,0,0,0,0,1,6,3,0,0,0,1,PIT,CHN,1,30,0,1,0
liebj001,PIT200006280,22,8,2,4,4,98,3,0,5,2,1,0,0,31,29,0,0,0,0,CHN,PIT,0,30,0,1,1
worrt002,PIT200006280,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,PIT,0,30,0,1,0
heref001,PIT200006280,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,PIT,0,30,0,1,0
aguir001,PIT200006280,3,1,0,0,0,12,1,0,1,0,0,0,0,4,3,0,1,0,0,CHN,PIT,0,30,0,1,0
silvj001,PIT200006290,18,5,2,3,2,94,2,1,4,0,0,0,0,25,23,0,0,0,0,PIT,CHN,1,30,0,1,1
manzj001,PIT200006290,6,2,0,1,1,23,0,1,1,0,0,0,0,7,7,0,0,0,0,PIT,CHN,1,30,0,1,0
chrij002,PIT200006290,3,0,0,0,0,13,2,0,0,0,0,0,0,3,3,0,0,0,0,PIT,CHN,1,30,0,1,0
wilkm001,PIT200006290,3,0,2,0,0,22,0,0,0,0,0,0,0,5,3,0,0,0,0,PIT,CHN,1,30,0,1,0
tapak001,PIT200006290,18,3,2,2,1,100,6,1,2,0,0,0,0,22,20,0,0,0,0,CHN,PIT,0,30,0,1,1
vanpt001,PIT200006290,6,1,0,2,0,29,4,1,0,0,0,0,0,8,8,0,0,0,0,CHN,PIT,0,30,0,1,0
heref001,PIT200006290,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0,CHN,PIT,0,30,0,1,0
worrt002,PIT200006290,1,3,1,1,1,22,0,0,2,1,0,0,0,5,4,0,0,0,1,CHN,PIT,0,30,0,1,0
ritct001,PIT200007070,18,7,4,6,1,105,6,0,4,2,1,0,0,30,24,0,1,1,0,PIT,MIN,1,30,0,1,1
wilkm001,PIT200007070,2,1,1,0,0,11,0,0,1,0,0,0,0,4,3,0,0,0,0,PIT,MIN,1,30,0,1,0
saues001,PIT200007070,1,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,PIT,MIN,1,30,0,1,0
chrij002,PIT200007070,3,0,0,0,0,17,2,0,0,0,0,0,0,3,3,0,0,0,0,PIT,MIN,1,30,0,1,0
willm005,PIT200007070,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0,PIT,MIN,1,30,0,1,0
maysj001,PIT200007070,15,6,6,4,4,116,5,0,3,2,1,0,0,27,21,0,0,0,0,MIN,PIT,0,30,0,1,1
millt001,PIT200007070,1,3,0,2,2,13,0,0,3,0,0,0,0,4,4,0,0,0,0,MIN,PIT,0,30,0,1,0
wellb002,PIT200007070,5,3,0,1,1,25,2,1,0,2,0,0,1,9,8,0,0,0,0,MIN,PIT,0,30,0,1,0
carrh001,PIT200007070,3,1,0,1,1,24,1,1,0,0,0,0,0,4,4,0,0,0,0,MIN,PIT,0,30,0,1,0
bensk001,PIT200007080,25,4,2,1,1,114,5,1,1,2,0,0,1,30,27,0,0,0,0,PIT,MIN,1,30,0,1,1
chrij002,PIT200007080,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,PIT,MIN,1,30,0,1,0
willm005,PIT200007080,2,1,0,0,0,7,0,0,1,0,0,0,0,2,2,0,0,0,0,PIT,MIN,1,30,0,1,0
milte001,PIT200007080,18,7,1,4,3,105,2,1,4,2,0,0,1,26,24,0,0,0,0,MIN,PIT,0,30,0,1,1
hawkl001,PIT200007080,6,1,0,0,0,20,0,0,0,1,0,0,0,7,7,0,0,0,0,MIN,PIT,0,30,0,1,0
silvj001,PIT200007090,18,6,3,3,3,99,4,1,4,1,0,0,1,28,22,0,1,1,0,PIT,MIN,1,30,0,1,1
saues001,PIT200007090,6,2,1,0,0,26,2,0,2,0,0,0,0,8,7,0,0,0,0,PIT,MIN,1,30,0,1,0
wallj001,PIT200007090,3,0,1,0,0,18,0,0,0,0,0,0,0,4,3,0,0,0,0,PIT,MIN,1,30,0,1,0
redmm002,PIT200007090,21,5,1,1,1,104,4,1,3,1,0,0,0,27,26,0,0,0,0,MIN,PIT,0,30,0,1,1
wellb002,PIT200007090,2,0,1,1,1,10,0,0,0,0,0,0,0,3,2,0,0,0,0,MIN,PIT,0,30,0,1,0
guare001,PIT200007090,2,3,0,0,0,19,0,0,2,1,0,0,0,5,5,1,0,0,0,MIN,PIT,0,30,0,1,0
hawkl001,PIT200007090,2,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,MIN,PIT,0,30,0,1,0
andej002,PIT200007210,24,3,3,0,0,123,5,0,3,0,0,0,1,31,27,0,0,0,0,PIT,PHI,1,30,0,1,1
wilkm001,PIT200007210,3,1,1,2,2,17,0,1,0,0,0,0,0,5,4,0,0,0,0,PIT,PHI,1,30,0,1,0
byrdp001,PIT200007210,12,6,2,6,5,80,3,1,4,1,0,0,1,21,18,0,0,0,0,PHI,PIT,0,30,0,1,1
wardb001,PIT200007210,9,1,1,0,0,42,2,0,1,0,0,1,0,11,10,0,0,0,0,PHI,PIT,0,30,0,1,0
holzm001,PIT200007210,3,4,0,3,3,29,2,0,1,3,0,0,0,7,7,0,0,0,0,PHI,PIT,0,30,0,1,0
arrob001,PIT200007220,21,2,3,0,0,90,3,0,2,0,0,1,0,26,21,0,2,0,0,PIT,PHI,1,30,0,1,1
chrij002,PIT200007220,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,PHI,1,30,0,1,0
willm005,PIT200007220,3,2,0,1,1,15,1,1,1,0,0,0,0,4,4,0,0,0,0,PIT,PHI,1,30,0,1,0
persr001,PIT200007220,21,4,2,1,1,97,4,0,1,2,1,0,0,27,25,0,0,0,0,PHI,PIT,0,30,0,1,1
vosbe001,PIT200007220,2,1,2,1,1,22,1,0,1,0,0,0,0,5,3,0,0,0,0,PHI,PIT,0,30,0,1,0
brocc001,PIT200007220,1,0,1,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,PHI,PIT,0,30,0,1,0
ritct001,PIT200007230,21,7,0,4,4,110,5,2,4,1,0,1,0,27,27,0,0,0,0,PIT,PHI,1,30,0,1,1
saues001,PIT200007230,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,PHI,1,30,0,1,0
manzj001,PIT200007230,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,PIT,PHI,1,30,0,1,0
schic002,PIT200007230,27,3,3,1,1,110,6,0,3,0,0,0,0,32,29,0,0,0,0,PHI,PIT,0,30,0,1,1
bensk001,PIT200007250,27,7,1,1,1,123,9,1,5,1,0,0,0,32,31,0,0,0,0,PIT,MIL,1,30,0,1,1
willm005,PIT200007250,3,1,1,0,0,13,0,0,1,0,0,0,0,5,4,0,0,0,0,PIT,MIL,1,30,0,1,0
chrij002,PIT200007250,3,2,2,3,3,28,1,0,1,1,0,0,0,7,4,0,1,0,1,PIT,MIL,1,30,0,1,0
damij001,PIT200007250,27,5,1,1,1,117,3,1,3,1,0,0,1,34,32,0,0,0,0,MIL,PIT,0,30,0,1,1
leskc001,PIT200007250,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,MIL,PIT,0,30,0,1,0
wickb001,PIT200007250,3,1,0,0,0,19,1,0,1,0,0,0,0,4,4,0,0,0,0,MIL,PIT,0,30,0,1,0
silvj001,PIT200007260,21,4,3,1,0,116,8,0,3,1,0,1,0,29,26,0,0,0,0,PIT,MIL,1,30,0,1,1
saues001,PIT200007260,2,3,0,1,1,13,0,0,3,0,0,0,0,4,4,0,0,0,0,PIT,MIL,1,30,0,1,0
manzj001,PIT200007260,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,PIT,MIL,1,30,0,1,0
willm005,PIT200007260,3,1,1,2,2,14,1,0,0,1,0,0,0,5,3,0,0,1,0,PIT,MIL,1,30,0,1,0
haynj001,PIT200007260,17,9,2,5,3,95,4,1,7,1,0,1,0,27,25,0,0,0,0,MIL,PIT,0,30,0,1,1
kingr001,PIT200007260,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,MIL,PIT,0,30,0,1,0
acevj001,PIT200007260,3,1,0,0,0,7,0,0,1,0,0,0,0,3,3,0,0,0,0,MIL,PIT,0,30,0,1,0
weatd001,PIT200007260,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0,MIL,PIT,0,30,0,1,0
andej002,PIT200007270,24,8,0,3,3,94,4,0,7,1,0,0,0,30,30,0,0,0,0,PIT,MIL,1,30,0,1,1
manzj001,PIT200007270,3,1,0,1,1,15,0,1,0,0,0,0,0,4,4,0,0,0,0,PIT,MIL,1,30,0,1,0
snydj001,PIT200007270,21,7,1,3,3,115,6,0,6,0,1,0,0,27,25,0,0,1,0,MIL,PIT,0,30,0,1,1
leskc001,PIT200007270,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,MIL,PIT,0,30,0,1,0
wickb001,PIT200007270,3,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,MIL,PIT,0,30,0,1,0
arrob001,PIT200007280,18,8,1,5,3,92,5,0,4,4,0,0,0,28,27,0,0,0,0,PIT,SDN,1,30,0,1,1
wilkm001,PIT200007280,6,0,0,0,0,23,2,0,0,0,0,0,0,6,6,0,0,0,0,PIT,SDN,1,30,0,1,0
spars002,PIT200007280,3,1,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,0,0,PIT,SDN,1,30,0,1,0
clemm001,PIT200007280,10,6,4,10,9,84,4,2,2,2,0,0,0,21,16,0,1,0,0,SDN,PIT,0,30,0,1,1
whitm002,PIT200007280,5,4,0,3,3,30,2,1,2,1,0,1,0,9,9,0,0,0,0,SDN,PIT,0,30,0,1,0
almac001,PIT200007280,6,3,0,2,2,30,1,1,1,1,0,0,0,8,8,0,0,0,0,SDN,PIT,0,30,0,1,0
erdot001,PIT200007280,3,1,0,1,1,16,0,0,1,0,0,1,2,6,3,0,0,1,0,SDN,PIT,0,30,0,1,0
cordf001,PIT200007290,15,3,0,1,1,61,4,0,2,1,0,0,0,17,17,0,0,0,0,PIT,SDN,1,30,0,1,1
petec001,PIT200007290,9,2,2,1,1,48,2,0,1,1,0,1,0,13,11,0,0,0,0,PIT,SDN,1,30,0,1,0
saues001,PIT200007290,3,1,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,0,0,PIT,SDN,1,30,0,1,0
tollb001,PIT200007290,12,12,0,8,7,87,3,2,7,3,0,0,0,23,23,0,0,0,0,SDN,PIT,0,30,0,1,1
almac001,PIT200007290,6,0,0,0,0,32,1,0,0,0,0,0,0,6,6,0,0,0,0,SDN,PIT,0,30,0,1,0
erdot001,PIT200007290,3,3,1,2,2,22,0,0,3,0,0,0,0,7,6,0,0,0,0,SDN,PIT,0,30,0,1,0
walkk001,PIT200007290,3,1,1,0,0,21,2,0,1,0,0,0,0,5,4,0,0,0,0,SDN,PIT,0,30,0,1,0
bensk001,PIT200007300,18,6,4,3,3,120,5,0,4,1,1,2,0,27,23,0,0,0,1,PIT,SDN,1,30,0,1,1
chrij002,PIT200007300,1,3,1,4,4,13,0,0,3,0,0,0,0,5,4,0,0,0,0,PIT,SDN,1,30,0,1,0
manzj001,PIT200007300,2,1,0,1,1,11,1,1,0,0,0,0,0,3,3,0,0,0,0,PIT,SDN,1,30,0,1,0
saues001,PIT200007300,4,1,0,0,0,18,2,0,1,0,0,0,0,4,4,0,0,0,0,PIT,SDN,1,30,0,1,0
wilkm001,PIT200007300,2,3,0,1,1,13,0,1,2,0,0,0,0,5,5,0,0,0,0,PIT,SDN,1,30,0,1,0
meadb001,PIT200007300,16,11,3,8,8,102,1,2,5,4,0,0,1,31,27,0,0,0,2,SDN,PIT,0,30,0,1,1
whitm002,PIT200007300,5,0,1,0,0,22,0,0,0,0,0,0,0,6,5,0,0,0,0,SDN,PIT,0,30,0,1,0
walkk001,PIT200007300,1,2,0,0,0,12,0,0,2,0,0,0,0,3,3,0,0,0,0,SDN,PIT,0,30,0,1,0
walld002,PIT200007300,2,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,SDN,PIT,0,30,0,1,0
hofft001,PIT200007300,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0,SDN,PIT,0,30,0,1,0
andej002,PIT200008011,24,5,2,0,0,123,4,0,3,2,0,0,0,31,28,0,1,0,0,PIT,LAN,1,30,0,1,1
saues001,PIT200008011,2,1,0,0,0,12,1,0,1,0,0,0,0,3,3,0,0,0,0,PIT,LAN,1,30,0,1,0
wilkm001,PIT200008011,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,PIT,LAN,1,30,0,1,0
perec001,PIT200008011,12,9,1,5,5,72,0,0,6,3,0,2,0,22,20,0,1,0,0,LAN,PIT,0,30,0,1,1
hergm001,PIT200008011,6,1,0,0,0,30,1,0,1,0,0,0,1,8,6,0,1,0,0,LAN,PIT,0,30,0,1,0
olsog001,PIT200008011,6,2,0,1,1,33,2,1,1,0,0,0,0,8,8,0,0,0,0,LAN,PIT,0,30,0,1,0
arrob001,PIT200008012,18,4,2,2,2,98,5,1,3,0,0,0,0,24,22,0,0,0,0,PIT,LAN,1,30,0,1,1
petec001,PIT200008012,1,0,3,0,0,20,0,0,0,0,0,0,0,4,0,0,1,0,0,PIT,LAN,1,30,0,1,0
manzj001,PIT200008012,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0,PIT,LAN,1,30,0,1,0
wilkm001,PIT200008012,1,1,1,2,2,7,0,0,1,0,0,0,0,3,2,0,0,0,0,PIT,LAN,1,30,0,1,0
willm005,PIT200008012,5,2,0,1,1,26,1,0,0,1,1,0,1,8,7,0,0,0,0,PIT,LAN,1,30,0,1,0
valdi001,PIT200008012,12,4,3,2,2,79,8,1,1,2,0,0,0,19,16,0,0,0,0,LAN,PIT,0,30,0,1,1
osuna002,PIT200008012,6,3,3,1,1,42,2,1,2,0,0,0,0,12,7,0,2,0,0,LAN,PIT,0,30,0,1,0
hergm001,PIT200008012,3,1,0,0,0,17,0,0,1,0,0,0,0,4,4,0,0,0,0,LAN,PIT,0,30,0,1,0
adamt001,PIT200008012,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,LAN,PIT,0,30,0,1,0
shawj001,PIT200008012,3,0,0,0,0,20,1,0,0,0,0,0,0,3,3,0,0,0,0,LAN,PIT,0,30,0,1,0
silvj001,PIT200008020,6,6,4,8,6,77,2,1,5,0,0,0,0,17,12,0,0,1,0,PIT,LAN,1,30,0,1,1
spars002,PIT200008020,5,3,4,3,3,50,1,0,2,1,0,1,0,12,8,0,0,0,0,PIT,LAN,1,30,0,1,0
