date,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost
196509011,3,9,4,4,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196509012,3,9,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196509020,3,9,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
196509030,3,9,4,3,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,MLN,PIT,1,30,0,1,0
196509040,3,9,4,4,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
196509050,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,PIT,1,30,0,1,0
196509061,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NYN,1,30,0,1,0
196509062,3,9,4,4,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,MLN,NYN,1,30,0,1,0
196509080,3,9,4,4,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196509100,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NYN,0,30,0,1,0
196509110,3,9,3,2,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,MLN,NYN,0,30,0,1,0
196509130,3,9,4,4,2,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196509140,3,9,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196509150,3,9,4,3,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196509160,3,9,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
196509170,3,9,4,4,2,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196509180,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196509190,3,9,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SFN,1,30,0,1,0
196509200,3,9,4,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
196509210,3,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196509220,3,9,6,6,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,1,30,0,1,0
196509240,3,9,5,5,3,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196509250,3,9,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196509260,3,9,4,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,MLN,SFN,0,30,0,1,0
196509300,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196510010,3,9,4,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,MLN,LAN,0,30,0,1,0
196510020,2,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,LAN,0,30,0,1,0
196604120,3,9,6,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196604130,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196604150,3,9,4,4,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196604160,3,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196604170,3,9,4,3,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196604190,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,PHI,0,30,0,1,0
196604200,3,9,5,3,2,2,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196604210,3,9,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196604220,3,9,5,4,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196604230,3,9,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,ATL,NYN,1,30,0,1,0
196604241,3,9,5,5,2,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,ATL,NYN,1,30,0,1,0
196604242,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196604250,3,9,5,3,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196604260,3,9,5,4,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,ATL,SFN,0,30,0,1,0
196604270,3,9,4,4,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196604280,3,9,4,4,2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,ATL,LAN,0,30,0,1,0
196604290,3,9,5,3,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196604300,3,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196605010,3,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196605030,3,9,5,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196605040,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196605050,3,9,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196605060,3,9,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196605070,3,9,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ATL,HOU,0,30,0,1,0
196605080,3,9,4,4,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,ATL,HOU,0,30,0,1,0
196605090,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196605101,3,9,4,3,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196605102,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196605110,3,9,4,4,2,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196605120,3,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196605130,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196605140,3,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196605150,3,9,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196605170,3,9,5,5,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196605180,3,9,4,4,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196605200,3,9,3,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196605210,3,11,2,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196605221,3,9,4,4,4,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196605222,3,9,4,3,2,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,ATL,CHN,1,30,0,1,0
196605230,3,9,5,4,2,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196605240,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196605250,3,9,4,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196605270,3,9,5,5,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196605280,3,9,7,5,2,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,ATL,CHN,0,30,0,1,0
196605290,3,9,5,4,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196605300,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196605310,3,9,4,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196606010,3,9,4,4,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196606020,3,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196606030,3,9,4,4,2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196606041,3,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,ATL,SLN,1,30,0,1,0
196606050,3,9,4,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196606070,3,9,5,4,2,1,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196606080,3,9,5,5,4,0,2,6,0,1,1,0,2,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196606090,3,9,5,3,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196606100,3,9,5,5,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196606110,3,9,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196606120,3,9,5,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196606131,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196606132,3,9,5,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196606140,3,9,5,4,2,1,2,3,0,1,0,0,1,0,0,0,1,0,0,0,0,ATL,PHI,0,30,0,1,0
196606150,3,9,5,4,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196606160,3,9,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196606170,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196606180,3,9,5,5,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196606190,3,9,5,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196606200,3,9,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196606210,3,9,4,4,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196606220,3,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196606240,3,9,4,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,ATL,LAN,1,30,0,1,0
196606251,3,9,4,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196606252,3,9,4,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196606260,3,9,4,4,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196606270,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196606280,3,9,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196606300,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,SFN,0,30,0,1,0
196607010,3,9,5,4,3,1,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,ATL,SFN,0,30,0,1,0
196607020,3,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196607030,3,9,4,4,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196607040,3,9,4,3,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196607050,3,9,4,4,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196607070,3,9,4,3,2,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,ATL,LAN,0,30,0,1,0
196607080,3,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196607090,3,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196607100,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,LAN,0,30,0,1,0
196607140,3,9,5,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,ATL,HOU,1,30,0,1,0
196607160,3,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,HOU,1,30,0,1,0
196607170,3,9,5,4,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,ATL,CIN,1,30,0,1,0
196607180,3,9,5,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196607190,3,9,6,5,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196607200,3,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,ATL,SLN,0,30,0,1,0
196607210,3,9,4,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196607220,3,9,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196607241,3,9,5,4,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196607242,3,9,5,3,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,ATL,CIN,0,30,0,1,0
196607260,3,9,5,5,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196607270,3,9,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196607280,3,9,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196607290,3,9,5,5,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196607301,3,9,5,3,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,ATL,SFN,1,30,0,1,0
196607302,3,9,4,4,3,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196607310,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196608020,3,9,6,5,3,1,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196608030,3,9,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,ATL,CHN,0,30,0,1,0
196608040,3,9,4,4,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196608050,3,9,5,4,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,ATL,PHI,0,30,0,1,0
196608060,3,9,5,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196608070,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196608080,3,9,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ATL,LAN,1,30,0,1,0
196608090,3,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
196608100,3,9,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,ATL,LAN,1,30,0,1,0
196608131,3,9,4,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196608132,3,9,5,4,2,1,2,1,0,1,0,0,1,0,3,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196608140,3,9,4,4,1,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196608150,3,9,5,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196608160,3,9,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196608170,3,9,4,4,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196608190,3,9,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196608200,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196608210,3,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196608220,3,9,5,5,2,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196608230,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196608240,3,9,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196608260,3,9,4,3,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,ATL,NYN,1,30,0,1,0
196608270,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,NYN,1,30,0,1,0
196608280,3,9,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196608290,3,9,7,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,ATL,CHN,1,30,0,1,0
196608300,3,9,5,4,2,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196608310,3,9,5,2,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,ATL,SLN,0,30,0,1,0
196609010,3,9,5,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
196609021,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196609022,3,9,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ATL,HOU,1,30,0,1,0
196609031,3,9,3,3,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196609032,3,9,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196609040,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196609051,3,9,4,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196609052,3,9,5,4,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196609060,3,9,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,PIT,0,30,0,1,0
196609070,3,9,5,5,4,0,3,2,0,3,1,0,0,0,1,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196609090,3,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196609110,3,9,4,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
196609130,3,9,5,5,2,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196609140,3,9,4,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196609150,3,9,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
196609160,3,9,4,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196609170,3,9,4,3,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196609180,3,9,5,5,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196609200,3,9,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,ATL,SLN,1,30,0,1,0
196609210,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
196609220,3,9,4,2,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196609230,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196609240,3,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196609250,3,9,4,4,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
196609260,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196609270,3,9,4,3,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196609280,3,9,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196610011,3,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196610012,3,9,6,6,3,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
196704110,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196704120,3,9,4,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
196704130,3,9,4,4,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196704140,3,9,5,4,3,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196704150,3,9,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
196704160,3,9,4,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,LAN,1,30,0,1,0
196704180,3,9,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ATL,HOU,1,30,0,1,0
196704190,3,9,4,4,2,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
196704220,3,9,4,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
196704250,3,9,5,3,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,LAN,0,30,0,1,0
196704260,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196704270,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
196704280,3,9,5,5,3,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196704290,3,9,4,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196704301,3,9,4,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196704302,3,9,5,5,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
196705020,3,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196705030,3,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
196705050,3,9,5,5,3,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196705060,3,9,4,4,1,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196705070,3,9,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
196705090,3,9,5,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196705101,3,9,4,3,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,ATL,PHI,0,30,0,1,0
196705102,3,9,5,5,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
196705110,3,9,5,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196705120,3,9,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196705130,3,9,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196705140,3,9,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
196705160,3,9,4,4,3,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
196705170,3,9,4,4,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,ATL,NYN,1,30,0,1,0
196705180,3,9,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,ATL,PIT,1,30,0,1,0
196705190,3,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
